1807126,"Make sure to immediately file the I-751, with the help of an experienced immigration lawyer if possible. USCIS will accept late fling of the I-751, as long as had a good cause for filing late. Having traveled back home to be at the bed site of an ailing parent who later passed away is a good one.  The only thing where they may want to get you is the length of time - two months does not seem reasonable, unless you can convincingly argue that it was, considering..  Best to also supplement I-751 with a psychological report of wife's depression and state of mind after mother's death.  Make sure to only use a professional licensed as a ""clinical psychologist"".  This type of report, if properly prepared by a qualified professional will have the force and effect of ""expert testimony"" and cannot be (successfully) challenged or questioned by USCIS. I my office I routinely order such a report in similar circumstances."
1828102,"Yes, your son has potential liability for distributing ""kiddie porn"" even though the pictures were of himself.  Before you enter the legal arena, you should consult with a lawyer to discourage unintended consequences.  The man from the Phillipines is definately engageing in blackmail and if he were in the U.S., your local police would be the place to seek help.  However, since the man is overseas, your problems are far more complicated.    You may want to discuss your situation with a lawyer in more detail. Most lawyers on Avvo offer a free phone consultation."
2132682,You should talk to a local lawyer who specializes in employment cases. I will reclassify your question so those who do that kind of work are more likely to see it. Good luck
1807155,"It is based on net, not gross.  However, case law makes it clear that judges should be cautious when allowing self employed people to deduct necessary and reasonable business expenses from their financial affidavits in order to reduce their child support.  Judges know that business orders purposely play game with their books.  A good lawyer can help a person show that the self employed business owner is actually earning more than they claim."
1816259,"You employer is generally free to include in your file any items the employer considers important. If the gist of your question is ""my employer seems to be trying to build a case for firing me"", your instincts are probably correct. If you think that the employer is mis-stating or exaggerating the facts, you should start building documentation of your own.  You may find helpful my legal guide ""When you see the handwriting on the wall, start writing it down on paper"".  I've included a link to that below."
1805827,You are not legally obligated to comply with their investigation.  A typical investigation should only take 60-60 days - if it's lasting longer than that there should be some particular need stated.  If you're compliant with medical & treatment there should be any concern they have.  Write a letter to them asking that the case be closed & you receive a determination letter which either indicates or unfounds the case against you.  Call a Family Law attorney in your area for a full assessment.
1734156,"Theoretically you can go to court without an attorney, but these are not simple areas of law. No government agency I know of will intervene. You need to decide whether the minority interests are or are not worth attorney fees. With an attorney you would go to court, seek to compel a meeting and an a accounting and perhaps damages for matters such as breach of fiduciary duty, etc."
1799907,"You have at least 30 days between the expected delivery date until your status runs out. If by then you and doc think that this time plus the 30 days grace period is not enough and you are not subject to 2 years foreign residency requirement which should be stated on your visa, then you could apply for a change of status to tourist until baby can fly but your I-539 must be received by the CIS before 12/12/2014."
1818865,"You need a lawyer to defend the charges.  Many counties have a diversion program where you take a class and do community service and then the charges are dropped.  An attorney will know whether a diversion program is available.  A conviction will affect your employment prospects for the rest of your life.  On the other hand, if the charges are dropped, you can get your record expunged.  Do not post any more details on AVVO since this is a public forum and anything you post can be used against you.  If you cannot afford private counsel, contact the Public Defender as soon as possible and no later than 10 business days before the court date."
1792694,They do not have to join them in the action. They can foreclose on the home and own it with your mortgage still on the property - they don't have to pay it off. They can then sell the home (typically for the amount they are owed in HOA dues) and then the buyer will own it subject to your mortgage also.  The end game is to rent it out and generate rental income before the bank comes knocking again against the HOA or subsequent owner.
1809509,"YOU need to see a family law attorney.  It sounds like a modification may be in order.  One real problem, is that this girl is getting to elect where she is going to live.  That gives her far too much control over her life.  She needs a stable custody arrangement."
1812339,It normally takes 2-3 months to be scheduled for an interview from that point on.
1812745,"Michigan law does not allow child support to be modified retroactively; that is, support can only be modified for the future, not for payments that have already become due. Once child support is ordered or billed to your account, it is due and payable and usually cannot be changed. You should call an attorney to discuss your situation further and explore your legal options."
1810873,"The type of sanctions you speak of are only ""automatic"" if the payment is set up to go through probation. If your agreement is that he is to pay you directly then you will need to file a motion for enforcement  but he will need to be served so the motion should be filed immediately upon his return. In that  motion you can seek payment through probation, loss of license, passport, etc."
1825317,"If there is a contract giving you a 120 grace period you are still late even when partial payment is accepted.  If there is no contractual grace period you were late when you were 1 day past due.  It is always best to stay in close contact with creditors, once the debt does go to collections it is nearly impossible to remove in from collections prior to satisfying the total amount due.  At times creditors appreciate partial payments but unless they know your intent they may consider it as intentionally shirking the true amount due and send immediately to collections so contact them soon. Best of luck."
1808317,"VAWA petition takes up to a year to be adjudicated at VSC. Your police or hospital records may be useful to support the claim of abuse, but are not essential. Wait for Request for Evidence from USCIS that may arrive at a later date, to see which additional documents may be requested, if any."
1821412,"This question requires further facts than you have provided to give you a better picture of your legal rights.  Many states have statutes similar to the one in Washington State regarding whether an inventor is under an obligation to assign IP or not.  If your new employer is NOT located in WA state or a state that has a such a statute, some of your legal rights might change.  For example, CA has such a statute, Cal. Labor Code Section 2870.  Most employers do not want to rely on these types of statutes alone so they ask all employees to sign agreements assigning IP to the company AND they ask R&D professionals, engineers,and other professionals working in technology development, such as software development, to sign more extensive agreements related to ""Inventions and Other Intellectual Property"".  Your new employer will likely require you to sign such a document.  It is critical that your new inventions be listed as exceptions to this agreement, including the new development work that has not even taken place yet.  Your new employer may or may not be supportive of this development, especially if this work is even remotely related to their business.  These are serious issues that could potentially affect whether you should even take this new job.  You should contact an intellectual property attorney, preferably one comfortable with these types of cross-over employment law issues in the state where you will be living and working with the new employer.  You should do this BEFORE you accept this new position and definitely BEFORE you sign any inventions agreement with the new employer.  Good luck!"
1815843,"This arrest alone should not affect your citizenship application.  Since it was so long ago, the absence of any subsequent arrests will certainly act in your favor.  There could be other reasons to deny your citizenship application, but generally remote minor crimes are not a reason.  There is also some recent case law saying that possession of less that 30 grams of marijuana for personal use does not carry the harsh immigration consequences that other drug charges do."
1804910,"I'd recommend these two attorneys: Business attorney Niloufar (Nilly) Park, http://www.alturalaw.com/ and Tax/Non-profits attorney Monica Langfeldt, http://www.langfeldtlaw.com/"
1791001,There is no statute of limitations on disclosure (although there is a Texas statute that guides Texas companies and prohibits reporting cases that are more than 7 years old.)  You should talk to a lawyer to see if you can petition for nondisclosure (sealing the record) and then you know they will no find the cases.
1875990,"Your choice - you either continue to wait - ""until the cows come home"" (they never do.. that's why they place bells around their necks - to know where they are at all times..) OR you hire a reputable and knowledgeable immigration lawyer (not a cheap, new or fly by nighter) to file a Mandamus Action in federal court on your behalf, to compel USCIS to finally act on your case.   But you only do that if you have a ""squeaky clean"" case!  If you don't, don't even think about it - you'll get burned to the 3rd degree.. It won't be cheap.. With the money you'll spend on the case you could very well put a down payment on a decent apartment in the Bronx or even Spanish Harlem.. Your choice."
1816850,"It depends on your lease. The other answers are correct.  If it is a single family home, you are renting the house and the property (in almost all cases).  If you are renting an apartment, you are only renting the physical unit and not the land outside.  If it is a single home converted into a duplex, it would depend on your lease and how you've used the property.  Do you maintain the yard? Do you garden in it or have outdoor furniture of your own?  Or is the land shared with the other unit and the landlord takes care of it?"
1789522,"In nearly all cases the insurance company is entitled to fees incurred in filing an interpleader action. Once the defendants are joined, the insurance company is a stakeholder at most. The carrier can avoid even that by paying the net proceeds into court. The carrier‰Ûªs attorneys never acted as your attorney. They merely filed the lawsuit so the court could decide among competing claims. The carrier should file a motion to recover its costs. You can opposed the motion if filed. Good luck."
1795236,"It is not illegal to date.  In PA the Age of consent is 16 with a 4 year differential for those above the minimum age (14) but below the age of consent.  ie.  The older person can not be more than 4 years older than the minor.  For example if you were 15 then the boyfriend could not be more than 19 to be able to legally consent to sexual intercourse.  Since you were the age of consent at the time your were ""dating"", I don't believe that you have anything to be concerned legally about."
1816542,"One way to handle this would be file an RFO to bifurcate status only. This way you may be able to get your divorce out of the way first. Then, if she chooses to continue to take you to court over support issues, you can litigate that separately. Another thing you may want to consider is asking the court to impute income to her since it appears she is consistently receiving help and support from her parents."
1793348,GA is a single-party consent state when it comes to recording.
1866949,This threat of jail to collect a debt is a clear FDPCA violation.  Do you have any  recordings or written documents of the threat?  do you know the exact time of day the call was made?  Usually the conversations are recorded.  Check your caller ID for that information if you have it.  If you can prove this consult with an attorney that does FDPCA cases and Bankruptcy.  I don't know how big your financial burden is to advise of bankruptcy.  You would know that best.
1800528,"I would just pay it. It is way cheaper and easier than looking for a new place to live. You WERE late making the payment. There is no obligation for the landlord to accept anything other than timely payments. I understand your agreement with the manager. If the manager had written down the agreement, it might have been enforceable, although the landlord could have argued that the manager had no authority to make that agreement.   James Frederick"
1891316,You ost likely be cited for retail theft if the value of what was allegedly taken.  A fine will be imposed upon a plea of guilty or a finding of guilt. Speak with a locsl attorney to see if there is any way to avoid a conviction.
2086960,"I suggest that you contact an attorney who is skilled in preparing these documents.  A Will is different from a Living Will.  One divides up your property after your death and one specifies your medical preferences in the event that you are in an end-stage medical condition or state of permanent unconsciousness.  In our office, we believe that the most basic estate plan should include no less than a Will, a Durable Power of Attorney for property and finance, a Durable Power of Attorney for Health Care (which has a Living Will in it) and a HIPAA Release.  With these documents, you should be able to specify your wishes and identify your surrogates in the event of incapacity or death.  Good luck."
1811497,No on these facts there will be no criminal record
1793719,"Your friend needs to discuss his situation with a criminal defense lawyer who is familiar with both federal appeals and other federal post conviction remedies and with a criminal defense lawyer who practices Texas criminal defense. This may well be the same man or woman, but not necessarily. A good place to start in trying to find the lawyer or lawyers is with whomever is currently representing your friend on his state charges.   Time is of the essence!  DEADLINES apply. ACTION NEEDED TODAY!"
1799549,"Sorry, Babu! That scheme will not work. First of all, having been ""selected"" is not the same as the employer having had its H-1B ""approved.""  Even if ""A"";s petition on your behalf has been approved, the H-1B status will only kick in come October 1.  Thus, even if your ""stamping"" will be successful at the local US consulate, the earliest you can be admitted on H-1B status will be September 20th.  Until you actually start working for the petitioning employer through whom you got H-1B status and visa ""stamp"" you cannot seek to ""transfer"". You will only be able to jump ship and ""transfer' once you ""activated"" your new status by having actually started working for the petitioning employer. Not before and not unless."
1822747,"The state has immunity and you can't sue for a speedy trial violation.  There is the rare case where you may be able to sue for malicious prosecution, but those are almost impossible to win. You can sue the person that falsely accused you and in some cases the police. Once your case is dismissed you need to discuss any possible law suits with a civil rights or personal injury attorney."
1805132,"From your information, it appears that you have learned of this happening and are asking what additional steps you can take to assist the State in protecting your son and others from being the victim of theft or other crimes. Assuming this is correct, make certain that your name and contact information is part of the file being sent to the prosecutor, and then once the file has been sent to the prosecutor contact the victim/witness unit of that prosecuting authority to make sure they are aware that  you as the guardian want to be advised as to what is occurring, and your willingness to speak out on behalf of your son."
1813775,"Don't waste your time and money with a K-3. There are no advantages to it. It is simply an non-immigrant visa which will later necessitate the filing of an I-130 petition (unlike the K-1 fiancee visa.) The CR-1 is the ""conditional"" permanent residence status for when the marriage is less than 2 years old when the green card application is filed."
1812158,An immigration lawyer might have this knowledge but I doubt anyone keeps a master list.
1795858,"It doesn't seem like such a restriction would be warranted, but it always depends on the terms of  the person's probation, so the probationer  may want to review these terms to see if they can see what term the cohabitation would violate. After doing that I think the probationer should ask the PO why this is prohibited. Once the probationer has all this information he or she may want to consider hiring counsel to help them seek a modification of their probation  or even seek to terminate the probation."
1809565,"No, you don't have to pay before your appointment. You may have a probable cause argument. Really though, the hearing officer will likely give you a pretty good deal. If you can avoid being convicted and pay a reduced fine, you'd be doing pretty good. If not, then ask for a court date and get a lawyer."
1799330,No. This is not possible unless you used your First Offender for drugs (conditional discharge) which is different from a regular First Offender.
1814289,"It's impossible to answer questions like this in any meaningful way without reviewing the case.  Yes, it MIGHT be possible.  You really need to have a detailed consultation with an experienced immigration attorney for a more precise and accurate answer."
1808553,"If the provisional agreement was an order, absent fraud, or some other reason, he will not be able to get out of what was already paid. He could, however, request modification of the current provisional order if he is not able to sustain it, or if it has become impractical for some reason.  Although there are a lot of details that are unknown here, it does seem as though you may qualify for spousal maintenance, based upon the information provided."
1818200,"It seems as if several aspects of your question went unanswered..  The designation ""fugitive of justice"" sometimes accompanies the issuance of a felony warrant when the police have searched for someone in state and cannot locate them . The term is not a criminal charge and is actually pretty meaningless.   There are no additional sanctions if a person is designated a fugitive.  At a bail hearing it can be established that the person did not ""flee"" at all.   As to the second part of your question.  If a person is arrested on a felony fugitive warrant in a state that did not issue the warrant - they will be brought in custody to the appropriate local judge to be advised of the warrant - and at that point a lengthy and complex extradition procedure kicks in for a formal return to the warrant issuing state.  I am including an article that explains the process.. I hope this helps."
1828882,"The ""ramifications"" for that employer will be the fact that unless that employer ""withdraws"" both the LCA and I-129/H by notifying each DOL and USCIS respectively, that employer will remain liable for the proffered wage promised on the LCA for the duration of the terminated employee's H-1B validity period."
1802123,"In addition to Mr. Eisenberg's helpful comments, let me add that your father will want to make the effort to consult with experienced elder law counsel.  Transfers of real property have substantial (and typically very unwelcome) consequences for future MediCal eligibility.  Adept elder law counsel can assist in structuring any transfer and in other estate planning strategies that will not forfeit future rights to needed public benefits.  I have recategorized as ""elder law"" because real property transfer procedure is the easy part.  The hard part is finding a strategy that serves your father's objectives and best interests.    Best wishes for an outcome you can accept, and please remember to designate a best answer."
1830009,"Typically witnesses to crimes who meet with an Assistant State Attorney do not need their own representation.  If there is some reason, however, that you are concerned about your role in the offense, you should consult with an attorney before the meeting."
1826412,"You can file your divorce pro se in the county where you reside. You cannot file for a joint simplified divorce. Your income has no bearing on whether you filed pro se. However, you are at a distinct disadvantage if you do not hire counsel to assist you or at least to give you guidance on how to proceed."
1789679,I am sorry to hear about your daughter not getting proper care.... You should consult local attorneys who have experience in nursing home neglect cases....  I suggest that you take the pictures of your daughter's bedsores and show it the attorneys you contact about the case....
1795386,"One basis to get your marriage annulled is ""want of understanding"", which can cover a lot of area, especially in an agreed upon annulment.  I would avoid any claim of material misrepresentations (which could be viewed by outsiders as ""fraud"").  However, if you two agree an annulment is appropriate, there are ways to carefully craft a Complaint for Annulment where no fraud need obviously be pled."
1808393,"I agree with attorney Smith.  I do want to add that you should discuss the benefits of a Transfer on Death Deed with your CPA & attorney.  I suggest this because receiving the house as an inheritance placing your name on the deed will allow you to receive the tax benefits of the basis of the house being ""stepped-up"" at the time of your father's death.  However, if it is likely that your father will have creditors at the time of his death, it might be better to have your name on the deed and pay any taxes due when you sell the home.  Bottom line, just make sure that you are aware of the benefits and disadvantages of each option.  Hope this helps!"
1795801,"Legal ethics has to do with the way lawyers treat their clients, and the way they interact with the court and their adversaries. It has nothing to do with the way they treat their employees. Reading between the lines it seems that the law firm you are working for may handle very large numbers of claims, perhaps mass tort or disability claims of some sort. Such firms work more like call centers than places where clients receive individual attention. Your employers may not treat their clients any better than they treat their employees, but that is just speculation on my part.  You can look for another job if this one is stressing you out too much. It's a free country in that regard."
1809219,"You can still make a claim but you need medical support for your claim.  ""Witness statements"" cannot confirm your injury.  Only a doctor can do that.  Witness testimony/ statements are great.  Witnesses--i.e. friends or relatives that can testify as to how an injury affects you is very powerful.  However, again, without medical support no one will ever get to consider that evidence. I agree with those who responded that waiting months before getting treatment makes the claim more difficult.  Certainly I understand why you have not received treatment.  The ""other side"" however will argue this means you are not hurt. You cannot handle this on your own.  GEt a lawyer and get some treatment--IMMEDIATELY."
1784725,"The attorney represents the agency and the agency retains settlement authority.  This is parallel to all attorney - client relationships; decisions to settle are the right and responsibility of the client (the agency in your question).  An attorney can and should present his or her client with the options for resolution and the consequences of not settling.  The attorney can and should make recommendations.  But the decision lies with the agency, always.  Some agencies or some personnel within agencies will listen to the recommendation of the attorney and others will blow off the recommendation.  I've represented many clients against federal agency employers and have found that most agencies welcome the advice of their attorneys but still make their own decisions.  It varies greatly how much they weigh the legal advice they receive."
1791809,"You really would have to know what the specific rules are for his agency, perhaps the union rep could help.  Depending on his agency, many departments have their own code of ethics with more specific rules. Police officers generally are expected to maintain high standards of ethics in both their public and private lives, so it could be an issue if he lives with or dates someone who is violating the law, but you would really have to check those rules for his department.  As an aside, and as advice for the future when writing anywhere where you need a professional thoughtful and intelligent response, we attorneys volunteer our time to give advice to people on AVVO in order to help.  If this question is important to you (and it obviously is) and you respect and appreciate the free guidance (and you probably do and should) is it too much trouble to actually take the effort to spell out the fifteen to twenty words in your question?  Its just a bit disrespectful/ungrateful to me."
1707098,"Your question is pretty involved. It may be prudent to get a CFI (Child and Family Investigator) involved in this case so that a proper report can be submitted to the court. Generally speaking, however, å¤14-10-124(1.5)(a)(II) states that the court shall consider ""the wishes of the child if he or she is sufficiently mature to express reasoned and independent preferences as to the parenting time schedule"".   You will notice that a specific age is not enumerated in the statute for purposes of your question, however, we usually see a court giving weight to a child's preference at the age of 16 and 12 -- the 8 year old is a little harder, but the court may still give weight to his preference as well. It is advisable to look into a CFI so that person can interview your children and express their feelings re: parenting time in his/ her report and thus, you would avoid hearsay objections and other issues that may arise.   You can also consider filing a motion for the Judge to interview the children, but this is completely up to the Judge and most Judges do not grant these motions."
2003656,If there is that much equity in the house it is well worth the money to get an attorney involved to ensure you get what is owed to you. Unless he can refinance in his own name there is no way to escape your financial responsibility to the bank. Even if you sign a quitclaim deed the bank will sue you if bills aren't paid. It is also important to determine what your settlement agreement or JOD says about the issue of the marital home as its terms will control.
1822363,"I agree with my colleagues here. Just want to add that if you do not know of any Social Security attorneys in your area, this website has a great ""Find a Lawyer"" tool to help you find one. Most attorneys in this area offer free consultations. Best of luck to you."
1794587,"If a person admits to a probation officer that he has violated the terms and conditions of his probation, that is enough for a probation violation to be filed. You should consult an attorney immediately. And be careful what you say to your PO!"
1814062,"The loan probably requires insurance: if it is cancelled, the car might be repossessed. Also, if she wrecks it, and there is no insurance, you would be responsible for the loan payments.  You should sit down with a divorce lawyer, to discuss how this situation might be resolved."
2432358,"You have a complex situation and would benefit from a consultation with a family law attorney.  If you do not have the funds to do this, you can file a motion for permission to relocate from CO to Mexico and also ask for a court order to obtain a passport for your son.  The history you present about the father suggests that your chances are good that a court will grant your requests.  Good luck to you."
661881,"As a felony the exposure is 16 months to 36 months on each count. As a misdemeanor up to 1 year in county jail on each count.   However!!!!!!!!! Because it is a possession charge this person (being charged with the crime) may be elligible for PC 1000 (Deferred Entry of Judgment) which would show no conviction if the program is completed or Prop 36 which is a tougher program.  Therefore, this person would not spend jail time if they were offered this.   "
1789482,"live your life, don't focus on immigration. if the two of you need two homes, then have two homes. keep a journal/scrapbook with photos, receipts, papers etc of everything you do together, but if you are have not committed a fraud by setting up a false marriage for immigration purposes, do what is best for your family. Adjudication Officers can tell the difference. Just don't forget to file in time for the conditions to be lifted."
1809495,"That depends. If you are from  anywhere other than Mexico the current processing time is a little over two years. For Mexicans, it is currently over three years. You can check the U.S. State Department's ""visa bulletin"" in the Family 2A category for current priority dates."
1810991,Contact the consulate in writing via letter or email with corrections. Inform the consulate official first thing at the interview.
1793907,"I am sorry for your loss.  In order to answer your question, I am going to guess you are trying to figure out who will take any equity in the property in the absence of a will.  In California, in the absence of a will property passes through a process called intestate succession. This depends on factors you haven't resolved in your question - so I can't give you a firm answer.  However, typically, this succession goes first to the spouse (either in whole or in part depending on certain factors), then to the surviving children in equal shares.  The rules are a bit different if the mother's spouse pre-deceased her, the former spouse died within 15 years of her, they owned the property together, and her children were not his children.    Brother in law isn't a class of persons who takes by intestate succession - but if he is married to your husband's sister, she may be entitled to a share.    So, with this in mind, you should probably meet with an attorney to address your rights based on all of the information available.  I hope this answers your question."
1733291,"Look at CCP 473(a)(1) and (2).  Continuing a trial date is somewhat of a cautious dance between Judges and attorneys.   It might be easier to get permission to amend the complaint without continuing the trial date.  If possible, those two issues should be separated unless the amendment will require a continuance."
1821133,"You would need to have the conviction overturned, or obtain a pardon before you are able to either seal or expunge the record.  Both are difficult, and often not successful in many cases."
2035654,Please talk to a probate attorney to help you find out what you have
2068295,"The answer is yes these instances may be used regarding a claim for either custody or modification of an order of custody. To help you get answers to many of the questions you might have, I have attached a link to a free book on divorce and family law in South Carolina. Section 1.3 lays out, in detail, issues surrounding custody."
2113228,"The simple answer is no, you cannot receive jail time in a civil matter, except in cases of contempt of court, which doesn't apply here.  If this matter was filed as a civil action, and if you lose, the judge can award money damages to the other party, or perhaps order you to return items of property, but he cannot send you to jail.  However, your facts are pretty slim so answers here may not fully address your issues.  it would be in your best interest to consult with a local attorney as soon as possible to get more complete answers.  Use the Avvo referral tool or call the Idaho State Bar for a referral to attorneys in your area.  Good luck."
1816372,"A.  I-551 stamp on your passport after you have been fingerprinted should suffice for travel.  However if there are other inadmissibility issues, the stamp will not help.  B.  You can sponsor your brother's visit to the U.S.  He will apply directly at the Consulate and show that he meets all the requirements towards the visa.  It will be best to work with an attorney so you are aware of the pitfalls as s/he sees it and are prepared with answers."
1813602,"If a party (such as you) wishes to introduce docs at trial, they are required to have sent them in response to discovery requests. If they could not be found at the time, better late then never, but the court may want you to explain why these were produced so late and close to trial and why not provided timely in response to discovery. The fact that discovery is closed means that neither party may ask for more discovery or take depositions, but this cutoff date can be waived if both sides agree or if the court orders it waived or more discovery.  The court could also continue the trial and order discovery reopened.  Trial exhibits that were not requested in the course of discovery can also be used at trial, so long as the exhibits are prepared as part of the pre-trial preparations, per the local rules or the judge's rules for trials.  By: Robert Stempler (please see DISCLAIMER below)  CONSUMER LAW OFFICE OF ROBERT STEMPLER  A Professional Law Corporation"
1807159,"If you can show that the property has chinese drywall, and is a definite health hazard, then you can break the lease.  So, you will have to take extra steps to get to that point, such as contacting the local health dept (or a local company that tests specifically for this) to see if they can show positively that the drywall renders the property uninhabitable."
1796570,What you described could not be proved in court by two witnesses because they would not be allowed to present evidence.  Such an agreement is required to be in WRITING under a rubric called the Statute of Frauds.
1826564,"The person who signs a minor's application for a driver's license is jointly and severally liable for any damages the minor causes in the operation of a motor vehicle. (Vehicle Code 17707.) Also, the owner of a vehicle is jointly and severally liable for damages caused by a permissive user. (Vehicle Code 17150.)  If you signed the grandson's license application or are letting him drive your car, you need liability insurance sufficient to protect your assets."
1804622,"There are way too many unknowns  to say for sure, but the answer is probably, ""very unlikely.""  If an asset was titled jointly with you or designated you as beneficiary, no paperwork your brother could submit would change your rights to it.  I do not know what ""paperwork"" you might be referring to, but if you think there are assets out there with your name on them, then I would not let your brother stand in your way. Go out and find  them!  James  Frederick"
1825133,"Sounds like a tough situation.  I'm glad I don't have friends like this.  With a mandatory custody warrant outstanding, your b/f needs to surrender himself AFTER speaking with a local attorney in Milwaukee.  Best of luck."
1804280,"Motion to vacate, 1301, if filed 30 days of entry of judgement.  You have to file ASAP or you waive the defect 9 times out of 10.   Talk to an attorney in your area for specific guidance."
1826952,"N/A means that that person is ineligible for parole based on their criminal history and/or the offense they're serving time for. No decision means they just haven't gotten around to looking at it yet. Where the drug charge falls on the parole grid depends on the type of drug and whether he has any prior convictions of a similar nature. The obstruction charge, assuming it's a felony, is a level 3 (20 to 32 months) on the grid."
1822552,"Truly sorry to hear to hear this.  At your age (and any age for that matter), losing the consort of your spouse for that significant amount of time can be quite devastating and destabilizing.  I hope you are both doing much better now.  Yes, proving Loss of Consortium can be quite a challenge as it is an abstract thing for the most part, but generally, you want to show the defendants how badly the injury affected the quality of your life together.  This may include showing them 'before and after' pictures, videos, events, even testimonials from friends and other documentary evidence of what you both did together before the injury, that you couldn't do while spouse was hurt and perhaps still can't do today.  Don't let the adjuster pigeon-hole you into what they consider to be loss of consortium.  It is a lot broader than sex or intimate moments alone.  The documentary and testamentary evidence can be considerable in quantity, considering your ages and time together.  A lifetime actually.  I know you have considered seeking legal help which is why you posted this question on AVVO, but maybe you should also consider a face-to-face free consultation with a personal injury attorney.  Good Luck and God Bless, Edwin I. Aimufua"
1825102,"Many domestic violence incidents don't have any independent third party witnesses, most cases (even those that end in conviction) don't have audio recording evidence to support the allegations, and many don't have photographic evidence of abuse.  So as far as proof goes, you seem to have a lot, relatively speaking.  But your question is actually an immigration question.  Try reporting the question in immigration and asking the attorneys there.  As a criminal defense attorney, I can tell you all about possible criminal charges and how a criminal domestic violence case might play out, but I don't know about the standard of proof for granting the petition you're asking about.  An immigration attorney would be better able to answer that."
1795904,I would treat this as Personal Property Abandoned by Tenant under NJSA: 2A:18-72 and treat it as 33 Days after a certified notice is provided to the owner that their property  will be deemed abandoned and that after 30 days it will be kept/sold/disposed of.
1809291,"A contractor is only allowed to use licensed subcontractors or employees for whom he pays workers compensation insurance.  If the worker is not licensed he is considered to be an employee and he must provide workers compensation insurance for that employee.  If he fails to do that his license is automatically suspended and he cannot validly sue or record or enforce a mechanics lien for that work.  Liens usually must be recorded within 90 days of the ""completion "" of a project.  If they are not they are not valid.  If a contract for work on a residential property does not meet certain statutory requirements it may be possible to cancel that contract and avoid some or maybe all payments thereunder  If you have further questions or need representation contact an experienced construction attorney !"
1809014,"I am sorry to hear you were hurt. I hope you are better soon.   You ask a good question. You don't want to have medical expenses that the at fault car insurance later refuses to pay. It's a difficult question to answer, however, because Georgia law does not prohibit the insurance company from telling you one thing now and doing something altogether different later. In fact, in my experience, it is common for claims handlers to lull folks into a false sense of security by promising to pay all related bills early in the case but later breaking that promise.   You might want to keep in mind that the insurance company has a massive advantage over you in this situation. They have deep pockets and extensive experience navigating these claims. They are a business and their business is to settle claims for low dollar amounts whenever they can. The claims handler you are dealing with has been trained in techniques to manipulate you and the claim in order to keep the insurance company from having to pay full value.   One technique the claims handler will use is to try to discount any medical bills you present. They will ""audit"" the bills, which is their way of telling you that the bills were unreasonably high. They often do this even when the bills are reasonable. The $2500 coinsurance expense you mention is unlikely to be reimbursed in full by the insurance company, no matter what assurances the handler gives you.   To try and answer you question as directly as possible, telling the insurance company about all of your treatment won't accomplish much because you can't trust what they say. It won't necessarily hurt to tell them but don't put much stock in what they say and be careful what you say. Get the treatment you need. Assume you may have significant out-of-pocket costs that are not reimbursed. Prioritize getting better. Let the insurance chips fall where they may. That's about the best you can do on your own.   Or you could ask an attorney to help you. We are trained to fight these battles for you. We often can get you the treatment you need on a lien (no out of pocket). It costs you nothing to hire an attorney because of contingency fees. I've never had a client end up owning one cent to a doctor - always get the bills paid and almost always there is something left over to compensate my client for all they went through.   Please consider talking to a local attorney who specializes in injury claims. I think you'll be glad you did. Whatever you decide, best wishes to you."
1798824,"As has already been stated the worst thing you can do is try to hide your community service.  Claimant's are often surprised that doing volunteer/community service shows up in their medical records.  If you are doing just a few hours of service a week and are not mentally able to do any more than that, there may not be much of a problem.  However, if you're doing many hours of work a week or doing something that your mental health records indicate that you should not be able to do, there may be a problem."
1800993,"Yes ‰ÛÒ a judge can order both parties to take a parenting course (even out-of-state parties) and can refuse to issue a Final Decree of Divorce until both parties have submitted their Certificate of Attendance.  Some judges will go ahead and issue the Final Decree of Divorce but will suspend all custody/visitation of the non-compliant party until they complete the course.  However, most judges will allow an out-of-state party to take a parenting course approved for that state or allow them to take an on-line parenting course.  File a motion with the court asking the judge to allow substitution of the ordered parenting course."
1810035,"You may very well end up having to adjust status before the immigration judge.  No professional is going to give you a copy of their work product for free so you can copy it and do it yourself.  If you want a sample, do an internet search or go to the library.  Nolo Press publishes some how to guides."
1815425,"To terminate yourself you sign an affidavit of relinquishment papers. Before your give her attorney your papers, have her agree in a court order to 'zero-out' your  child support arrearages. It's a fair exchange. Then she can terminate you, and you will have no past or future CS to pay anymore. As far as the adoption goes, well it will happen smoothly...but should you really care after you got terminated?"
1804523,"There is no legal duty for you to trim (personally or by hiring someone) your plants that protrude into the neighbor's land. The neighbor has a legal right to trim the plants to the property line as long as the neighbor does not cause the plants to die. Once the neighbor trims, the neighbor must find legal ways to dispose of the trimmings. The neighbor cannot throw the trimmings onto your property.  Legally, how young or old or how capable of physical work you and the neighbor are is not relevant. The law applies to everyone equally.  Legality aside, it is your hedge. Unless you do not mind that the neighbor trims it in an ugly way, you should hire someone to do the work so that you can control the quality of the work.  If you hire someone to do the work, your neighbor is not legally responsible for any payment to the person you hire. Your neighbor also does not have any legal duty to allow you onto their land to do the work.  If the hedge needs ongoing maintenance, perhaps it is time to cut it down and plant something that does not require as much maintenance."
